mileage,manufactured-year,engine-size,owners,price,make
69000.0,2013,1.3,,2490.0,Vauxhall
36986.0,2016,1.5,,9850.0,Renault
57971.0,2015,1.4,,5450.0,Vauxhall
32000.0,2008,1.4,1,6509.0,Fiat
11505.0,2018,1.0,,9300.0,Vauxhall
18652.0,2017,1.25,,7600.0,Ford
55030.0,2017,1.2,,7650.0,DS AUTOMOBILES
59120.0,2015,1.6,,6900.0,Ford
7804.0,2017,1.0,,9350.0,SKODA
27985.0,2016,1.0,,9550.0,Ford
32690.0,2017,1.0,,9200.0,Ford
10500.0,2016,1.5,,8400.0,Renault
46000.0,2017,2.1,2,15250.0,Mercedes-Benz
64000.0,2005,1.2,,1790.0,Volkswagen
57971.0,2015,1.4,,5450.0,Vauxhall
46567.0,2013,1.8,1,5500.0,Toyota
36432.0,2016,1.4,,7650.0,Hyundai
78852.0,2009,1.2,4,3795.0,Volkswagen
23109.0,2018,1.0,,9250.0,Kia
49091.0,2015,1.0,1,8950.0,Audi
65000.0,2006,1.0,4,1295.0,Daihatsu
41192.0,2018,1.2,,11000.0,Nissan
46889.0,2014,2.0,2,11495.0,Audi
78000.0,2011,1.3,,2495.0,Vauxhall
53416.0,2015,1.6,,9650.0,Honda
28000.0,2013,1.6,,6995.0,MINI
69000.0,2013,1.3,,2490.0,Vauxhall
46567.0,2013,1.8,1,5500.0,Toyota
31246.0,2018,1.1,,7600.0,Ford
36502.0,2017,1.4,,6150.0,Vauxhall
29000.0,2004,1.2,,1795.0,Fiat
37891.0,2018,1.2,,8650.0,Nissan
65750.0,2013,1.0,2,4000.0,Ford
17140.0,2017,2.0,,13990.0,MINI
28424.0,2018,1.5,,8490.0,Toyota
6540.0,2018,1.5,,11995.0,Toyota
50000.0,2016,1.4,2,5350.0,Vauxhall
66823.0,2013,1.6,1,6495.0,Suzuki
38051.0,2015,2.0,3,15895.0,Audi
76000.0,2005,1.6,,1990.0,Renault
22902.0,2017,1.4,,6300.0,Vauxhall
35600.0,2014,1.6,2,5700.0,SEAT
32084.0,2017,1.0,,6150.0,Hyundai
83900.0,2012,1.6,4,4495.0,Ford
34818.0,2018,1.6,,9248.0,Vauxhall
13192.0,2017,1.4,,6550.0,Vauxhall
21558.0,2018,1.0,,6150.0,Dacia
30943.0,2014,1.2,,5000.0,Peugeot
12915.0,2017,2.0,,9400.0,DS AUTOMOBILES
12352.0,2017,0.9,,8995.0,Nissan
74000.0,2006,1.8,,1790.0,Vauxhall
80000.0,2007,1.4,,990.0,Vauxhall
31790.0,2018,1.6,,8373.0,Vauxhall
57971.0,2015,1.4,,5450.0,Vauxhall
75000.0,2008,1.8,3,3400.0,Honda
35268.0,2017,1.6,,8050.0,Vauxhall
24216.0,2015,1.6,2,6900.0,Vauxhall
74000.0,2011,2.0,2,6850.0,BMW
17833.0,2018,1.0,1,16250.0,Audi
59681.0,2013,1.6,1,5495.0,Ford
56940.0,2017,2.0,,13050.0,BMW
44385.0,2017,1.0,,6100.0,Hyundai
15479.0,2018,1.4,,6800.0,Vauxhall
24558.0,2017,1.6,,15850.0,Peugeot
80000.0,2007,1.4,,990.0,Vauxhall
22902.0,2017,1.4,,6300.0,Vauxhall
22902.0,2017,1.4,,6300.0,Vauxhall
30201.0,2017,1.0,,5200.0,Toyota
17938.0,2017,2.0,,11000.0,Mazda
47306.0,2017,1.2,1,6650.0,Peugeot
36535.0,2013,1.2,,6350.0,Volkswagen
66000.0,2011,1.4,2,3799.0,Hyundai
53442.0,2013,2.1,,11450.0,Mercedes-Benz
17482.0,2017,1.8,,17990.0,Toyota
82986.0,2009,1.4,4,3195.0,Volkswagen
31110.0,2016,1.6,2,11995.0,Nissan
25178.0,2018,1.5,,12200.0,Nissan
62000.0,2002,1.0,,991.0,Nissan
22902.0,2017,1.4,,6300.0,Vauxhall
31246.0,2018,1.1,,7600.0,Ford
66863.0,2014,1.7,,7500.0,Kia
10886.0,2019,1.0,,13000.0,Hyundai
40905.0,2015,1.4,,6150.0,Vauxhall
34511.0,2015,1.6,2,9650.0,MINI
45479.0,2017,1.2,,8000.0,Citroen
22680.0,2018,1.0,,12000.0,Ford
40795.0,2017,2.0,,16990.0,BMW
106000.0,2011,1.2,2,1900.0,Suzuki
32505.0,2017,1.2,,6250.0,Citroen
16042.0,2018,1.2,,9000.0,Hyundai
83000.0,2011,2.0,,3991.0,Citroen
25821.0,2016,,,6000.0,Renault
22902.0,2017,1.4,,6300.0,Vauxhall
66100.0,2014,1.5,,4800.0,Ford
33781.0,2015,1.2,1,5550.0,Citroen
24797.0,2015,1.2,2,5950.0,Fiat
17663.0,2017,0.9,2,8995.0,Renault
22412.0,2019,1.4,,10250.0,Vauxhall
24500.0,2018,1.2,,8150.0,Citroen
49919.0,2013,1.2,,5800.0,Volkswagen
29114.0,2018,2.0,1,18500.0,Mitsubishi
23737.0,2019,2.2,1,17495.0,Mazda
27575.0,2013,1.6,,8400.0,BMW
69000.0,2013,1.3,,2490.0,Vauxhall
22902.0,2017,1.4,,6300.0,Vauxhall
63000.0,2015,1.4,3,7995.0,Abarth
21000.0,2019,1.4,,8499.0,Vauxhall
17938.0,2017,2.0,,11000.0,Mazda
17591.0,2018,2.2,2,13695.0,Mazda
33823.0,2015,1.2,,6800.0,Citroen
40452.0,2017,1.2,1,5499.0,Fiat
32101.0,2018,1.5,,13150.0,Mercedes-Benz
22600.0,2018,1.0,,11000.0,Hyundai
66300.0,2009,1.4,,1999.0,Citroen
57076.0,2009,1.4,,1995.0,Peugeot
17218.0,2018,1.5,,11350.0,Nissan
73000.0,2005,1.3,3,1299.0,Smart
14320.0,2019,1.4,,8999.0,Vauxhall
64049.0,2013,1.4,5,4349.0,Vauxhall
28644.0,2015,1.2,3,7795.0,Nissan
44717.0,2014,1.6,,6775.0,Vauxhall
37571.0,2015,1.5,1,11495.0,BMW
60250.0,2016,2.0,2,8990.0,Volkswagen
95000.0,2011,1.4,2,2790.0,SEAT
15769.0,2018,1.6,1,14995.0,Nissan
17420.0,2016,1.0,,8300.0,Ford
34000.0,2016,1.7,1,10100.0,Kia
31824.0,2016,1.2,,6550.0,Peugeot
90000.0,2004,1.7,,695.0,Vauxhall
64049.0,2013,1.4,5,4349.0,Vauxhall
14320.0,2019,1.4,,8999.0,Vauxhall
9223.0,2017,2.0,1,16000.0,MINI
28800.0,2018,1.0,,6800.0,Hyundai
89900.0,2010,1.8,7,1500.0,Ford
54690.0,2016,1.0,,6150.0,Ford
15595.0,2018,1.0,,13300.0,Ford
44377.0,2016,2.0,,10000.0,Ford
16053.0,2019,2.0,1,20699.0,Mercedes-Benz
72620.0,2011,1.7,4,3150.0,Vauxhall
30300.0,2015,2.0,2,7995.0,BMW
37000.0,2015,1.6,1,7990.0,Suzuki
138000.0,2007,2.0,,1150.0,Audi
14320.0,2019,1.4,,8999.0,Vauxhall
36139.0,2017,1.2,,12600.0,Nissan
21869.0,2017,1.5,,11490.0,MINI
10408.0,2017,1.4,,7400.0,Vauxhall
141000.0,2003,1.8,4,995.0,Ford
66863.0,2014,1.7,2,7500.0,Kia
22301.0,2017,1.5,1,8200.0,Renault
32959.0,2017,1.5,2,12995.0,Nissan
21421.0,2018,1.0,,8800.0,Ford
24933.0,2016,1.0,,8400.0,Ford
20173.0,2018,1.0,,12995.0,SEAT
49000.0,2007,1.6,,1395.0,Renault
56077.0,2014,1.2,,3800.0,Vauxhall
60000.0,2014,1.6,4,8000.0,Volvo
20814.0,2018,1.6,1,16495.0,Nissan
82986.0,2009,1.4,4,3195.0,Volkswagen
53100.0,2016,3.0,2,23489.0,BMW
47606.0,2013,1.6,,6850.0,MINI
43277.0,2016,1.6,,7300.0,Citroen
89421.0,2009,1.3,,1895.0,Vauxhall
97613.0,2006,1.6,6,695.0,Vauxhall
43443.0,2017,1.6,,7650.0,DS AUTOMOBILES
93000.0,2010,1.5,3,1790.0,Renault
80000.0,2007,1.4,,990.0,Vauxhall
60346.0,2010,1.4,1,3000.0,Citroen
38012.0,2018,1.0,,6500.0,Hyundai
34094.0,2017,1.6,,8829.0,Peugeot
128000.0,2016,1.5,,5791.0,Ford
77000.0,2013,2.0,3,6495.0,BMW
46000.0,2007,1.4,,1995.0,SEAT
56822.0,2018,1.0,,7350.0,Ford
34729.0,2017,1.7,,10300.0,Kia
42523.0,2011,1.6,,7650.0,MINI
43236.0,2014,1.25,,5845.0,Ford
23119.0,2018,1.6,,12750.0,Nissan
80000.0,1997,1.3,,890.0,Toyota
83500.0,2010,1.2,,2250.0,Renault
39642.0,2015,2.4,2,16000.0,Volvo
44320.0,2017,1.8,,11500.0,SEAT
20602.0,2018,2.0,1,13895.0,Mazda
149500.0,2015,1.6,2,3250.0,SEAT
139000.0,2009,1.4,,1625.0,SEAT
25511.0,2016,1.6,,8100.0,Vauxhall
220000.0,2001,1.9,10,1900.0,Volkswagen
129000.0,2010,1.5,5,2750.0,Honda
26076.0,2017,1.7,,11900.0,Kia
127025.0,2009,2.0,5,3000.0,Volkswagen
32848.0,2017,1.2,3,6895.0,Hyundai
64049.0,2013,1.4,5,4349.0,Vauxhall
67914.0,2013,1.2,,3450.0,Vauxhall
86524.0,2009,1.6,,4195.0,Audi
54000.0,2015,1.6,,6300.0,Citroen
35910.0,2017,1.2,,6790.0,Hyundai
90000.0,2008,1.4,,1695.0,Volkswagen
86000.0,2009,2.0,3,2000.0,Volkswagen
10415.0,2018,1.2,,11995.0,Peugeot
50300.0,2013,1.5,,6200.0,Nissan
11394.0,2018,1.2,1,11995.0,Nissan
29893.0,2016,2.0,,9650.0,Volvo
23129.0,2017,1.4,,8500.0,Vauxhall
90000.0,2004,1.7,,695.0,Vauxhall
67914.0,2013,1.2,,3450.0,Vauxhall
46567.0,2013,1.8,1,5500.0,Toyota
31000.0,2016,1.5,2,6500.0,Renault
11200.0,2018,1.5,,10295.0,Toyota
73794.0,2015,1.2,3,5995.0,Volkswagen
56837.0,2015,1.2,1,4999.0,Fiat
109845.0,2011,2.2,,6495.0,Toyota
66100.0,2008,2.0,,3600.0,Renault
59000.0,2014,1.6,3,7000.0,Ford
30103.0,2019,1.5,,13250.0,BMW
24815.0,2019,2.0,,19350.0,Audi
2715.0,2020,1.0,,11000.0,Hyundai
90000.0,2004,1.7,,695.0,Vauxhall
14320.0,2019,1.4,,8999.0,Vauxhall
15596.0,2016,1.5,,11950.0,MINI
26008.0,2016,1.5,3,11100.0,MINI
13500.0,2015,1.5,1,11500.0,Mazda
49000.0,2012,2.0,3,11700.0,BMW
50000.0,2016,1.5,1,11595.0,Mazda
21000.0,2017,1.5,1,11200.0,MINI
32000.0,2016,1.5,1,11500.0,Mazda
49000.0,2014,2.1,2,11496.0,Mercedes-Benz
100000.0,2014,2.1,2,11990.0,Mercedes-Benz
32000.0,2015,2.0,,11990.0,Volkswagen
42842.0,2013,2.1,2,11520.0,Mercedes-Benz
33892.0,2017,1.5,,11190.0,MINI
20428.0,2017,1.5,,12550.0,MINI
55500.0,2014,1.6,1,5879.0,Peugeot
175000.0,2012,1.3,3,995.0,Vauxhall
46567.0,2013,1.8,1,5500.0,Toyota
112036.0,2005,2.4,3,3495.0,Volvo
51514.0,2016,1.6,1,7500.0,SEAT
78205.0,2003,2.0,,2495.0,Toyota
35035.0,2017,1.2,2,6495.0,Vauxhall
63131.0,2008,1.4,2,2995.0,SKODA
111560.0,2006,1.2,2,995.0,Honda
28000.0,2011,1.25,1,4395.0,Ford
27287.0,2009,2.0,4,3795.0,Ford
175000.0,2006,3.0,,3291.0,BMW
46567.0,2013,1.8,1,5500.0,Toyota
28000.0,2011,1.25,1,4395.0,Ford
55207.0,2015,1.6,3,7495.0,Mitsubishi
88000.0,2010,1.9,3,2600.0,Renault
23100.0,2017,1.7,,14995.0,Hyundai
43980.0,2013,2.0,2,5795.0,Vauxhall
94522.0,2008,1.2,3,1999.0,Fiat
20000.0,2018,1.0,,8995.0,Hyundai
89000.0,2008,1.4,2,999.0,Peugeot
175000.0,2005,2.0,5,495.0,Hyundai
27307.0,2017,0.9,1,10995.0,Fiat
70500.0,2015,1.6,3,3999.0,Citroen
132230.0,2008,2.0,,2750.0,Volvo
28865.0,2018,1.6,1,10400.0,Vauxhall
64049.0,2013,1.4,5,4349.0,Vauxhall
48548.0,2014,1.8,2,8495.0,SEAT
99000.0,2004,3.0,2,2000.0,Lexus
11818.0,2019,1.2,,10000.0,Hyundai
28865.0,2018,1.6,1,10400.0,Vauxhall
37563.0,2013,1.3,,3495.0,Chevrolet
116000.0,1998,2.0,4,4000.0,Toyota
32865.0,2015,1.2,2,5400.0,Fiat
108000.0,2008,1.2,6,2400.0,Fiat
34475.0,2015,1.5,2,7495.0,Nissan
92000.0,2007,1.4,8,1491.0,Nissan
28865.0,2018,1.6,1,10400.0,Vauxhall
34769.0,2018,1.1,,7525.0,Ford
59784.0,2006,1.0,3,1395.0,Vauxhall
57020.0,2015,1.7,,7400.0,Hyundai
35632.0,2016,1.2,1,6450.0,SEAT
38903.0,2016,1.2,3,6995.0,Peugeot
59412.0,2014,1.6,3,7415.0,Vauxhall
12800.0,2018,1.5,,13495.0,Infiniti
137500.0,2008,2.0,4,2200.0,Volvo
53780.0,2010,1.6,3,3495.0,Citroen
51353.0,2013,1.5,2,4495.0,Dacia
92000.0,2007,1.4,8,1491.0,Nissan
59412.0,2014,1.6,3,7415.0,Vauxhall
64049.0,2013,1.4,5,4349.0,Vauxhall
46419.0,2013,1.6,1,4850.0,Citroen
29405.0,2015,1.2,,6650.0,Hyundai
76808.0,2016,1.6,,6526.0,Vauxhall
72869.0,2014,1.0,,3300.0,Suzuki
146000.0,2007,2.2,,1295.0,Ford
67650.0,2008,1.4,2,1300.0,Vauxhall
19253.0,2017,1.4,3,9495.0,Fiat
135600.0,2004,2.5,4,990.0,Nissan
55500.0,2014,1.6,1,5879.0,Peugeot
37000.0,2015,1.6,1,8990.0,Suzuki
111000.0,2005,1.6,,1495.0,MINI
55500.0,2014,1.6,1,5879.0,Peugeot
59412.0,2014,1.6,3,7415.0,Vauxhall
131000.0,2005,1.6,5,1195.0,Audi
32310.0,2018,1.6,,10200.0,Citroen
43250.0,2013,1.0,1,3695.0,Kia
124682.0,2006,2.0,,3995.0,Volkswagen
36671.0,2017,1.0,,10500.0,Hyundai
94000.0,2002,1.0,2,999.0,Volkswagen
17798.0,2018,1.0,,9850.0,Volkswagen
62165.0,2011,1.2,,3150.0,Vauxhall
73246.0,2013,2.0,,10495.0,Renault
54574.0,2013,1.4,1,4995.0,Alfa Romeo
74949.0,2006,1.6,,1595.0,Ford
59412.0,2014,1.6,3,7415.0,Vauxhall
55500.0,2014,1.6,1,5879.0,Peugeot
87287.0,2007,2.2,4,3050.0,Toyota
17213.0,2014,1.2,,5400.0,Vauxhall
50000.0,2016,1.4,,5350.0,Vauxhall
32953.0,2015,1.4,2,12495.0,Volkswagen
134550.0,2006,2.7,5,6325.0,Porsche
8713.0,2019,1.2,2,8700.0,Vauxhall
83000.0,2006,2.0,,3495.0,BMW
26442.0,2016,1.2,1,7450.0,Citroen
70020.0,2010,1.6,,3495.0,Peugeot
82500.0,2014,2.0,2,9975.0,BMW
132230.0,2008,2.0,,2750.0,Volvo
19000.0,2017,1.0,,8800.0,Ford
64049.0,2013,1.4,5,4349.0,Vauxhall
43000.0,2017,1.4,,7220.0,Vauxhall
29541.0,2018,2.0,,10400.0,SEAT
27396.0,2017,1.4,2,6495.0,Vauxhall
19635.0,2017,1.0,1,7995.0,Hyundai
32300.0,2013,1.6,2,5495.0,Citroen
115000.0,2005,1.6,5,750.0,Volkswagen
27575.0,2016,1.5,2,8995.0,Ford
121452.0,2007,2.4,1,950.0,Alfa Romeo
52710.0,2015,1.5,2,6995.0,Nissan
155000.0,2008,1.5,5,795.0,Kia
137098.0,2012,1.2,4,1500.0,Fiat
46419.0,2013,1.6,1,4850.0,Citroen
46567.0,2013,1.8,1,5500.0,Toyota
73000.0,2015,1.6,,4950.0,Suzuki
65000.0,2007,0.8,,850.0,Chevrolet
17351.0,2016,1.0,,7650.0,Vauxhall
57000.0,2011,1.2,,2995.0,Renault
60000.0,2010,1.6,4,4500.0,MINI
31048.0,2016,1.25,2,6495.0,Kia
87354.0,2010,1.6,4,3195.0,Citroen
16313.0,2019,1.2,,9600.0,Vauxhall
61591.0,2013,2.0,2,11600.0,Audi
79000.0,2008,1.4,3,1995.0,Volkswagen
175000.0,2006,3.0,,3291.0,BMW
46567.0,2013,1.8,1,5500.0,Toyota
62571.0,2013,1.8,,6600.0,Mitsubishi
62315.0,2014,1.6,,7250.0,Volvo
29405.0,2015,1.2,,6650.0,Hyundai
85500.0,2011,1.4,1,3550.0,Alfa Romeo
33475.0,2017,1.2,,6600.0,Peugeot
155000.0,2008,1.5,5,795.0,Kia
70500.0,2015,1.6,3,3999.0,Citroen
29609.0,2016,1.6,2,8700.0,Vauxhall
117000.0,1994,2.0,5,4250.0,Volkswagen
36897.0,2017,1.2,,6250.0,Hyundai
63000.0,2010,1.6,,3519.0,Ford
29541.0,2018,2.0,,10400.0,SEAT
43000.0,2017,1.4,,7150.0,Vauxhall
19053.0,2018,1.2,2,8300.0,Vauxhall
43200.0,2015,1.6,,8550.0,Volvo
73000.0,2011,1.4,3,3495.0,Vauxhall
58300.0,2009,1.5,2,4295.0,Nissan
30800.0,2011,1.0,,2850.0,Kia
27575.0,2016,1.5,2,8995.0,Ford
58168.0,2015,2.0,3,13995.0,BMW
36450.0,2014,2.2,1,8995.0,Mazda
46219.0,2013,1.6,2,6995.0,Volvo
12381.0,2017,1.2,1,11995.0,Nissan
45001.0,2016,1.4,,6700.0,Vauxhall
21558.0,2018,1.0,,6150.0,Dacia
45001.0,2016,1.4,,6700.0,Vauxhall
59534.0,2014,2.0,2,7995.0,Mazda
20715.0,2017,1.0,,6850.0,Hyundai
24001.0,2017,1.6,,11950.0,Nissan
32624.0,2017,1.5,1,7995.0,MG
81342.0,2009,2.0,3,3695.0,Jaguar
50500.0,2013,1.4,3,4350.0,SEAT
88000.0,2007,1.6,,4495.0,MINI
36343.0,2017,1.2,,8950.0,Nissan
57000.0,2011,1.2,,2995.0,Renault
63000.0,2010,1.6,,3519.0,Ford
45001.0,2016,1.4,,6700.0,Vauxhall
46567.0,2013,1.8,1,5500.0,Toyota
23504.0,2017,1.6,,8600.0,Vauxhall
54307.0,2014,1.6,,7795.0,Volvo
52000.0,2008,1.2,4,2500.0,Vauxhall
28641.0,2014,1.33,3,5795.0,Toyota
66000.0,2014,1.2,3,6695.0,Volkswagen
63500.0,2013,2.0,2,4500.0,Vauxhall
46000.0,2016,1.4,,6195.0,Vauxhall
68316.0,2014,2.1,2,9995.0,Mercedes-Benz
30000.0,2016,1.2,,6650.0,Fiat
6003.0,2019,1.6,,16200.0,Kia
7000.0,2018,1.0,,6800.0,Hyundai
46567.0,2013,1.8,1,5500.0,Toyota
39215.0,2015,1.2,,7700.0,SEAT
135000.0,1978,1.8,5,4600.0,MG
6332.0,2020,1.0,,13500.0,Hyundai
61591.0,2013,2.0,2,11600.0,Audi
53209.0,2016,1.2,,5950.0,Renault
31000.0,2008,1.6,,2350.0,Citroen
76993.0,2012,1.2,2,2804.0,SEAT
118000.0,2013,2.0,,2990.0,Citroen
91216.0,2009,1.2,4,1995.0,Ford
64950.0,2016,1.8,2,10495.0,Lexus
49000.0,2016,1.6,,7200.0,Peugeot
51514.0,2016,1.6,1,7500.0,SEAT
39215.0,2015,1.2,,7700.0,SEAT
62315.0,2014,1.6,,7250.0,Volvo
27521.0,2018,1.7,,13495.0,Hyundai
134550.0,2006,2.7,5,6325.0,Porsche
30730.0,2013,1.5,1,6000.0,Dacia
35124.0,2018,1.0,,12900.0,Ford
10358.0,2017,0.9,,9600.0,Renault
62165.0,2011,1.2,,3150.0,Vauxhall
36671.0,2017,1.0,,10500.0,Hyundai
18940.0,2019,1.0,,12400.0,Kia
10229.0,2017,1.6,,8800.0,Citroen
56855.0,2016,1.5,,6000.0,Nissan
71126.0,2008,1.1,2,1295.0,Mitsubishi
46567.0,2013,1.8,1,5500.0,Toyota
46567.0,2013,1.8,1,5500.0,Toyota
112000.0,2009,1.0,2,1250.0,Suzuki
29517.0,2016,1.6,,7500.0,Peugeot
72800.0,2010,1.6,,2995.0,Citroen
43184.0,2015,1.2,,5950.0,Peugeot
58900.0,2011,1.2,4,3999.0,Volkswagen
18406.0,2017,1.5,2,7495.0,Dacia
35843.0,2018,1.2,,7000.0,Hyundai
6290.0,2017,1.2,,10990.0,MINI
57000.0,2010,1.6,3,2695.0,Vauxhall
71126.0,2008,1.1,2,1295.0,Mitsubishi
46567.0,2013,1.8,1,5500.0,Toyota
21729.0,2017,1.0,,9400.0,Kia
107000.0,2006,1.5,6,995.0,Renault
41000.0,2015,1.0,2,6995.0,Ford
24000.0,2019,1.5,,8750.0,Peugeot
45000.0,2010,1.0,2,2595.0,Peugeot
57132.0,2014,1.6,1,5650.0,Vauxhall
50000.0,2016,1.4,,5350.0,Vauxhall
66000.0,2012,1.6,,6000.0,MINI
12305.0,2018,1.6,,14555.0,Hyundai
37327.0,2017,1.4,,7600.0,Vauxhall
110200.0,2004,2.0,5,1450.0,Toyota
51514.0,2016,1.6,1,7500.0,SEAT
45001.0,2016,1.4,,6700.0,Vauxhall
29541.0,2018,2.0,,10400.0,SEAT
21729.0,2017,1.0,,9400.0,Kia
44001.0,2014,1.0,,4100.0,Vauxhall
46293.0,2015,1.4,2,6790.0,Toyota
45902.0,2016,1.8,2,9950.0,Volkswagen
89000.0,2010,1.2,2,1999.0,Hyundai
29723.0,2017,1.2,2,8995.0,Renault
16500.0,2011,1.2,,5500.0,Vauxhall
34094.0,2017,1.6,,8900.0,Peugeot
52604.0,2014,1.4,1,3950.0,Vauxhall
42000.0,2015,1.2,,5000.0,Vauxhall
45001.0,2016,1.4,,6700.0,Vauxhall
29541.0,2018,2.0,,10400.0,SEAT
45001.0,2016,1.4,,6700.0,Vauxhall
28356.0,2017,1.2,,8950.0,Peugeot
38053.0,2017,1.2,,8250.0,Peugeot
11716.0,2017,1.2,,7650.0,Ford
8713.0,2019,1.2,2,8250.0,Vauxhall
18300.0,2015,1.2,1,7450.0,Citroen
49592.0,2013,1.4,2,5490.0,Alfa Romeo
86698.0,2009,1.6,5,849.0,Peugeot
22004.0,2016,1.2,,5950.0,Fiat
28865.0,2018,1.6,,10300.0,Vauxhall
133508.0,2009,2.0,,3695.0,Subaru
46567.0,2013,1.8,1,5500.0,Toyota
39215.0,2015,1.2,,7700.0,SEAT
15925.0,2018,1.4,,8450.0,Vauxhall
129500.0,2008,2.5,4,5990.0,Mitsubishi
109000.0,2008,2.5,3,5750.0,Mitsubishi
147000.0,2009,2.5,4,6000.0,Mitsubishi
147700.0,2010,2.5,3,5990.0,Ford
152400.0,2011,2.5,1,5495.0,Mitsubishi
98900.0,2006,2.5,,5691.0,Ford
107000.0,2006,2.5,,5495.0,Mitsubishi
74000.0,1983,2.3,,5000.0,Land Rover
76000.0,2014,2.0,1,5450.0,Great Wall
153000.0,2007,2.5,5,5490.0,Mitsubishi
80000.0,2012,2.0,1,10895.0,Volkswagen
40935.0,2016,2.3,4,22490.0,Nissan
33980.0,2018,1.0,,6650.0,Hyundai
63000.0,2009,1.8,4,2850.0,Ford
71126.0,2008,1.1,2,1295.0,Mitsubishi
67914.0,2013,1.2,,3450.0,Vauxhall
60000.0,2005,2.0,5,1500.0,Saab
52600.0,2004,1.8,3,1800.0,Toyota
90400.0,2014,1.6,2,3999.0,Honda
29405.0,2015,1.2,,6650.0,Hyundai
39000.0,2014,1.2,2,4950.0,Fiat
37902.0,2013,2.2,2,8495.0,Mazda
48443.0,2014,1.2,2,4995.0,Renault
49000.0,2007,1.6,,1395.0,Renault
33980.0,2018,1.0,,6650.0,Hyundai
30089.0,2018,1.6,,9998.0,Hyundai
56077.0,2014,1.2,,3800.0,Vauxhall
73000.0,2005,1.3,3,1299.0,Smart
36022.0,2015,1.0,,7250.0,Ford
54574.0,2013,1.4,1,4995.0,Alfa Romeo
101805.0,2002,1.4,3,500.0,Honda
11629.0,2018,0.9,1,9495.0,Nissan
38012.0,2018,1.0,,6500.0,Hyundai
57000.0,2011,1.2,,2995.0,Renault
45359.0,2017,1.4,,7100.0,Vauxhall
90460.0,2011,0.9,3,2995.0,Fiat
33980.0,2018,1.0,,6650.0,Hyundai
33980.0,2018,1.0,,6650.0,Hyundai
58130.0,2015,2.2,2,7795.0,Mazda
95506.0,2005,1.6,,795.0,Peugeot
33980.0,2018,1.0,,6650.0,Hyundai
87354.0,2010,1.6,4,2995.0,Citroen
38903.0,2016,1.2,3,6700.0,Peugeot
43250.0,2013,1.0,1,3695.0,Kia
63131.0,2008,1.4,2,2995.0,SKODA
46600.0,2011,1.25,4,3490.0,Ford
175000.0,2005,2.0,5,495.0,Hyundai
57225.0,2014,2.0,2,5495.0,Vauxhall
120000.0,2004,1.6,,1500.0,MINI
33980.0,2018,1.0,,6650.0,Hyundai
65000.0,2016,1.5,1,7998.0,Ford
46567.0,2013,1.8,1,5500.0,Toyota
36671.0,2017,1.0,,10500.0,Hyundai
20002.0,2018,1.25,1,8250.0,Kia
99000.0,2012,1.0,1,2495.0,Vauxhall
42885.0,2015,1.6,2,6450.0,Vauxhall
108000.0,2008,1.2,6,2400.0,Fiat
64049.0,2013,1.4,5,4349.0,Vauxhall
25799.0,2015,1.2,2,5495.0,Peugeot
57196.0,2016,1.6,1,7400.0,Mitsubishi
63154.0,2012,2.0,,9200.0,Nissan
91226.0,2007,1.9,,1590.0,Vauxhall
65000.0,2016,1.5,1,7998.0,Ford
100999.0,2008,1.2,4,800.0,Fiat
42918.0,2016,1.6,,7150.0,DS AUTOMOBILES
31030.0,2018,1.0,,6750.0,Hyundai
35760.0,2015,1.5,,10600.0,BMW
51757.0,2015,1.6,,5500.0,Vauxhall
55561.0,2013,1.0,1,5495.0,Volkswagen
54794.0,2013,2.1,3,9995.0,Mercedes-Benz
32021.0,2015,1.6,,7900.0,Fiat
74000.0,2011,2.0,5,4750.0,Jeep
60600.0,2003,1.4,,825.0,Volkswagen
10635.0,2018,1.0,,9100.0,Nissan
10635.0,2018,1.0,,9100.0,Nissan
59916.0,2015,1.6,2,6499.0,Mazda
45000.0,2017,1.5,,9599.0,Renault
88107.0,2008,1.6,1,1395.0,Ford
44981.0,2016,1.6,1,9500.0,Hyundai
46463.0,2017,1.2,1,7300.0,Citroen
22969.0,2017,1.5,1,7495.0,Mazda
133070.0,2005,1.6,4,2495.0,MINI
59084.0,2007,3.2,6,7499.0,Alfa Romeo
25426.0,2016,1.7,,10800.0,Hyundai
36502.0,2017,1.4,,6000.0,Vauxhall
99724.0,2004,1.6,3,695.0,Citroen
10635.0,2018,1.0,,9100.0,Nissan
42495.0,2018,1.7,,9698.0,Hyundai
54000.0,2015,1.6,,6300.0,Citroen
46000.0,2014,1.4,3,3490.0,Fiat
80000.0,2004,2.0,4,1800.0,Audi
32504.0,2016,2.2,2,9995.0,Mazda
26076.0,2017,1.7,,11900.0,Kia
111280.0,2007,1.6,4,2195.0,MINI
12962.0,2016,1.2,,8495.0,Nissan
34422.0,2015,1.4,,6450.0,Hyundai
80000.0,2007,1.4,,990.0,Vauxhall
25195.0,2018,1.4,,7450.0,Vauxhall
14644.0,2018,1.2,,7200.0,Ford
13586.0,2017,1.5,1,11490.0,Toyota
75000.0,2008,1.25,1,1799.0,Ford
46246.0,2015,0.9,1,5600.0,Renault
79000.0,2013,2.0,3,7290.0,BMW
44385.0,2017,1.0,,6050.0,Hyundai
27428.0,2015,1.2,2,5550.0,Nissan
166108.0,2003,2.5,3,850.0,Audi
77650.0,2014,2.1,4,9830.0,Mercedes-Benz
43708.0,2015,1.0,,4450.0,Vauxhall
